0	7.661807441931148	18.53042768914558 87.10784493946706	13.10559930493299 17.584134873565816	50.87292866014174 86.62603564630759	61.231920068630316 46.73693336651465	91.59510052822023
1000	14.489912042253238	20.474884834688055 79.83231894008462	15.127037425718353 20.95019375326296	54.64562350359717 76.65693400424811	60.43591569681283 47.50178435398222	84.8637476778901
2000	15.507360446144174	23.307785306923858 77.68014772450042	16.330378909796167 20.622156304879738	54.72795874848502 76.42788958762151	61.81273754887904 48.02180437023599	83.59421376328203
3000	18.259212396604273	22.75335101822695 76.45151818160292	16.808321716878872 20.12831818220467	54.346807176816895 76.16885430203263	63.11190440054893 49.06857700711773	83.20003310286094
4000	18.820259719491617	22.189803863673863 75.23417040714548	17.318171792627005 20.669481615805534	53.82381005244609 75.35235636975061	63.392089381342956 49.87232495786561	83.20684771486629
5000	19.139126896008882	21.8864028331077 73.50732672707353	17.729455713990724 21.279518066308672	54.952723189397325 75.96521332610197	63.80550517895296 50.219090352645765	83.36215833579567
6000	19.30075913612792	20.639810437035496 71.98614332466029	17.14528623043189 20.84132934820883	55.13888184360891 75.3602499060572	62.99613219182385 52.24373839811274	82.31904748527658
7000	17.631379601893002	19.795530275273713 70.64301219841853	17.607808090683776 21.239651765408077	55.01925607187498 74.71109526717116	63.25029043029538 52.47723725422907	81.99227410761986
8000	18.534959638345946	18.772232410880868 69.44841275716956	17.33043076177582 21.283836529162866	55.0856141259757 73.55364041065418	63.5774215489637 53.00614959811142	81.05879208691799
9000	19.721041167031732	19.73203814762267 68.54417262912202	17.328510538593612 21.05828844848677	55.14232968885972 73.17084689172198	63.76510235262687 54.17422346953686	79.96497643988529
10000	20.464651551490668	20.64142176191836 66.85525087344668	17.359726134471195 20.5941182353254	55.09406353955141 72.8378656190785	64.22025126738752 54.364513290165974	79.3006811052878
11000	22.18946205077186	21.91465311759933 66.10851462852438	18.341691662003957 20.99698473265492	54.325104713537385 73.48062015506083	64.87884972104476 53.79066198514663	78.9267417042421
12000	19.176255634377405	22.588543719571174 65.01869460316048	18.561091759626972 21.31281079681555	54.43922058396485 73.24446584427751	66.34536757380816 53.98617927077971	79.53926285466706
