0	11.59980229122956	12.606083355266707 91.05971756345984	5.925498870898894 12.466000682349446	57.98167833806703 90.49616132497464	49.564482673109865 56.94016699245143	87.63481819050006
1000	10.266294696663152	11.079635475765302 88.70708307271558	11.550647087301513 12.946796920201079	51.35304835106411 88.60787028648801	57.75337441526611 62.02154323412853	91.49549076752947
2000	10.520435336259547	11.172060197182734 89.49648799770233	13.569554172513188 13.601104665270633	52.62814544377294 88.05166462466266	58.50526183768988 61.39963049406718	91.6721140369575
3000	9.830736003501203	10.533402520916388 89.82570956329639	13.734815746750325 13.657469863896013	53.639796164308294 88.37908373101044	58.6645241149419 62.31524438242414	91.64509616911666
4000	10.342575139276624	10.24034927629609 89.09919016328963	15.105499448122787 13.44997555765507	54.6617131714759 88.62170162323326	58.984236719839274 61.033136856908165	92.0645082623724
5000	9.46149676136267	9.626731447234098 87.62205477501232	15.131400131416925 13.1609908019449	55.0157582381437 88.68610902320323	58.86002512732491 60.81720738434913	92.21057332709566
6000	9.437885763535377	9.280134696620898 87.71359332871188	16.294626925622325 12.938057370785316	55.338289853845126 87.8407465997805	58.77300177710491 61.105130848805736	92.54736342625904
7000	9.693069919344111	9.198059064317121 88.9000493816219	16.928913217000538 12.394488823138346	55.97853794725422 88.02028691267664	59.18363771736139 61.378123186243094	92.65614416696428
8000	9.937947056956695	8.260532006315415 89.06912897842714	18.302629407036715 10.5937017111999	57.197591005410565 88.25777984108079	59.229507466079944 61.32148239166147	92.59027326362018
9000	11.080043654891025	8.06447143163953 88.64201283152005	19.685892121554197 11.025974494100792	57.72015274237305 89.21300321673436	61.06022654541509 61.09683817198461	92.28398175296647
10000	10.88261719298172	8.083925432304088 88.39630838570292	21.09141124683679 10.842115208755864	59.03581374604394 89.76012348297687	62.210644362962896 60.71360028749166	91.91269639703773
11000	11.19943556402028	8.392755252562347 88.00440774998387	22.936770046138832 11.684726976784491	60.216782683572795 90.14513971094499	62.36654915112398 59.73737170625516	92.10220495959298
12000	10.948813684985883	8.540648056170825 88.1699021656182	24.016906702212026 12.295057932042187	60.233958187195874 90.83775029976698	63.01500290704099 59.58846107590497	91.96161092914976
13000	12.208170111379006	8.773751478965295 87.6019921701808	24.07155297385382 12.859594246695266	59.5539999287345 90.52674074171283	63.62088508440843 59.402933768144365	92.74173883342038
14000	12.367543982931386	8.652986581968266 87.02825943806181	24.453207559907003 12.623346943112143	60.50435788913898 90.44616937878304	66.09027178722718 59.16153797525156	92.34927266779347
15000	12.25954629849493	8.78724645669568 87.77036333937144	24.946512504610006 12.596796241558343	60.472247260800934 91.48112799339219	66.27041911224136 58.70974149261926	92.65016329616334
16000	12.183788025326146	8.491619797054181 88.34962874127811	27.083659805898474 12.566403569077472	60.95608059581741 92.43290742632517	66.84960226208925 58.06769677087127	92.32860885855045
17000	11.631566163525637	7.986508400075642 88.68246915158629	28.233668498825452 12.235597336689453	61.16858961656521 93.07663006781584	68.00697196484131 58.01886860574186	91.6156202885215
18000	12.35139690711235	7.946391923959966 88.87204520265784	30.470122336891933 11.91284139151031	62.72247124301947 93.37298700997378	68.74391478486066 57.87149106921353	91.91694172014098
19000	12.426430235061188	7.750122791383834 88.18161045885648	30.2530191284825 11.562294933505205	63.216846028873356 94.313334683332	69.72648478527249 58.33026187636741	91.55179450988584
20000	11.792675674955367	8.203431404453502 87.88119950020871	30.926549690914733 11.035351654623312	63.04206124121162 94.73594712725753	70.15827430865812 58.57003880308308	91.94424232883178
21000	11.322755390703842	7.996431998815295 87.46279921862664	30.778747471712784 10.500382495947626	63.671341205452606 94.49518145851822	70.97113717673516 58.36677299594856	91.69575272292514
22000	12.620246920654726	7.864435244867819 87.61561525214321	31.739974183858564 10.402474470903256	64.11605150750381 94.57422577656448	72.12027159403274 57.42535913250275	91.61649829668204
23000	12.961346272396638	7.549844589116425 87.76887091195889	32.455824707258614 10.60652064442856	63.44454885518624 94.71342606154622	73.05741109993241 57.71859559041236	91.33099482855712
24000	13.490061246895337	7.812492228235101 88.28326491944254	33.87471643648377 10.459026642924664	63.43366942560341 94.48411925828167	72.91321150189329 57.12832096548478	90.95489785846907
25000	12.944841441793686	8.279861573726684 88.09914819748741	33.607054622683414 10.147407301007734	63.434696125430236 95.01080548425425	73.25936298567073 56.69611887918467	91.4769457210093
26000	13.221084144206984	8.62653379812469 87.5484469859336	34.042189565838065 9.793986812969218	63.15032644359489 94.63742929239393	72.86696450718843 54.89882540936493	92.02974470194641
27000	12.52581668027339	9.23122877616532 88.07227950073552	33.77083800685933 10.526462661909928	63.152853340895824 94.59272376620333	74.55469534247095 53.76817445637716	93.11967993214267
28000	13.614527834743345	9.016591420108064 88.26448860947959	34.36018133901194 10.492981750544464	62.49492732511851 94.35608262401131	74.98764780269457 53.65084349959204	92.52940853066303
29000	13.866276017129335	9.254342518704675 88.33090862565713	35.13952965151616 10.887818003098888	63.46548035229373 94.18917687191583	76.64197076575269 52.83911270141853	92.05040655169117
