0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1000	0.9565217391304348	1.0	NaN	1.0	NaN	0.9923469387755102	1.0	0.9642857142857143	1.0	1.0
2000	0.9156626506024096	0.8	1.0	1.0	1.0	0.9850746268656716	1.0	0.9375	1.0	0.8888888888888888
3000	0.8809523809523809	0.7777777777777778	0.6666666666666666	1.0	NaN	0.9856396866840731	0.9743589743589743	0.9736842105263158	1.0	1.0
4000	0.8484848484848485	0.8333333333333334	1.0	1.0	NaN	0.9897435897435898	0.9772727272727273	1.0	0.8333333333333334	1.0
5000	0.7906976744186046	0.9090909090909091	1.0	1.0	1.0	0.9734748010610079	0.9901960784313726	1.0	1.0	1.0
6000	0.821917808219178	0.8333333333333334	1.0	1.0	NaN	0.9778933680104032	0.9680851063829787	1.0	0.9230769230769231	1.0
7000	0.7638888888888888	0.75	0.75	1.0	NaN	0.9844559585492227	0.9894736842105263	0.967741935483871	1.0	1.0
8000	0.6447368421052632	0.8888888888888888	1.0	NaN	NaN	0.9801849405548216	0.9891304347826086	1.0	1.0	1.0
9000	0.5714285714285714	0.9090909090909091	NaN	NaN	NaN	0.9805950840879689	1.0	1.0	1.0	1.0
10000	0.5138888888888888	0.7142857142857143	NaN	NaN	NaN	0.9833119383825417	0.99	1.0	1.0	1.0
11000	0.6417910447761194	0.9	NaN	NaN	NaN	0.9829842931937173	0.9894736842105263	1.0	1.0	1.0
12000	0.7534246575342466	0.75	NaN	NaN	NaN	0.9920948616600791	0.990909090909091	1.0	1.0	1.0
13000	0.78125	1.0	NaN	NaN	NaN	0.9933244325767691	0.9895833333333334	1.0	1.0	1.0
14000	0.8157894736842105	0.875	NaN	NaN	NaN	0.9933510638297872	1.0	1.0	1.0	1.0
15000	0.8235294117647058	0.8333333333333334	NaN	NaN	NaN	0.9935400516795866	1.0	1.0	1.0	1.0
16000	0.6911764705882353	1.0	NaN	NaN	NaN	0.9910828025477707	0.9871794871794872	1.0	1.0	1.0
17000	0.8311688311688312	1.0	NaN	NaN	NaN	1.0	1.0	1.0	1.0	1.0
18000	0.9347826086956522	1.0	NaN	NaN	NaN	0.9986595174262735	0.9906542056074766	0.96	1.0	1.0
19000	0.9425287356321839	1.0	NaN	NaN	NaN	0.994750656167979	1.0	1.0	1.0	1.0
20000	0.8309859154929577	0.8571428571428571	NaN	NaN	NaN	1.0	1.0	1.0	1.0	1.0
21000	0.855072463768116	1.0	NaN	NaN	NaN	0.9974293059125964	1.0	1.0	1.0	1.0
22000	0.8513513513513513	0.9	NaN	NaN	NaN	0.9920844327176781	1.0	1.0	1.0	1.0
23000	0.8309859154929577	0.8235294117647058	NaN	NaN	NaN	0.9986737400530504	1.0	1.0	0.9375	1.0
