32000	7.2643793656422115	18.94611734370678 44.431724333230704	10.911783822796686 18.145515306585953	53.05481587022699 86.34963541895162	56.679012867115574 50.2203946203231	86.57763635809515
33000	7.2651635953545615	18.27391977331902 44.0688189447806	11.129177751507783 19.0456249461036	53.68454803230049 86.03382681692575	56.71923975618044 51.30054081198304	86.90916341731614
34000	7.007378220075515	19.33553203981829 43.82267285239944	11.004797641200593 19.061138235698618	53.41162792979245 85.81401666132449	55.646518943637254 51.72529654185397	87.6127417777028
35000	7.446246505579361	18.877721132048855 43.562097562999675	11.244552879007847 18.524535798274538	52.98099062547436 85.79082285237199	54.85358076390906 51.71823659951536	87.5345671523331
36000	8.27310100740302	18.411447653434045 42.25525215538637	11.045643120415859 20.104924323068555	52.057209357663965 85.66071129658742	55.11953374365908 51.92301042958489	87.41959641977667
37000	8.401351653618347	19.197066106194853 42.28686841442985	11.00960400555061 20.16605728116532	51.226729545310164 85.36007018771006	55.663852344629994 52.63423034333996	86.9457177413678
38000	8.72775761029869	18.74239327438309 41.93258365142311	11.327249107559537 20.969028768678985	52.312990563388134 84.88246931143237	54.50849936010317 52.03893749590142	87.47169467437345
39000	9.097800997640153	18.814360286408156 41.803662342928924	11.228965546279449 20.841576636927233	52.581929258729396 85.133600364619	54.70835457677627 52.24454235323189	87.27375918362172
40000	9.377752113259639	19.313425034838268 42.798005373976	11.061793341898717 21.240423693483095	52.397596442346966 85.39103404439167	54.504265236501226 50.86271697703067	87.34097474548179
41000	8.892167126074524	19.320217825501523 40.79592186360511	11.132949003030125 21.530709387456493	52.652179853444316 85.16246914565289	54.44704198713158 50.33026805784838	87.41499289724524
42000	7.9612301108732915	19.636825645757977 41.161924140219675	11.196043077067355 21.507267803105105	52.84566749012863 84.97959395317679	53.614985457400756 50.43763628519628	87.84189155340198
43000	6.95896220663555	20.17695583116981 40.92613773096345	11.06274839985611 22.226496707989007	52.66281648782687 85.32744141176872	54.43486682020097 49.57074448834618	88.13137610011427
44000	6.582377971240669	20.242145342695352 41.225756921614824	11.331781045187835 22.183912576843163	53.20941806049744 85.38443598874167	55.36237767532636 50.011716439516306	87.97063942351218
45000	6.340383023352363	20.139016897240985 41.587057392366226	11.170281439399021 21.85562662424643	53.12823131725734 84.76139835484172	54.38571725983143 49.61152674264152	87.61464008643694
46000	6.140127721102752	20.089411713816755 41.25767727440366	10.934182127640822 21.920602096833072	53.22439745578794 85.14516102102031	55.433675418758995 50.27763433501866	87.1207563783803
47000	6.677694891846913	20.567567270753486 40.95656328386201	10.764733643508706 21.13116216352968	53.079381161366534 84.56602905555184	55.779847385449955 50.36637305669611	87.60855506409628
48000	6.463134356763679	22.16363640263858 39.927317638233745	10.907833364039222 21.47585597883456	52.687662887377776 84.97839794187921	55.373762486023026 49.21644843528695	88.07648016967754
49000	6.338992743709241	22.232929366521358 42.182283379512306	11.140161162554389 23.241231198192843	51.95538257711392 85.25344448531953	56.16153223403583 50.17708444047817	88.5082684561179
50000	6.6814484395611835	21.717322344156447 42.34020157808412	10.97490569435636 22.947985365449156	51.92101672361397 85.15845314710464	55.271899964925815 49.75512066072987	88.61640304457015
51000	6.121903793028321	21.867562619401912 43.02618347148121	11.14244776493498 22.473527939205603	52.412607487981305 85.81959423261893	55.4602891891277 49.86196144358271	88.4268384305305
52000	6.618616833077993	22.030192008780734 43.890832109739264	11.00503328615416 23.037088834450188	52.668431941539026 85.14752117135772	55.95113067325688 50.82962742188161	88.8374667925243
53000	6.740403069240931	22.75551712934392 42.29980780840736	10.631636259508227 21.877715227138815	53.335445868371174 85.20247618304658	55.906432930152846 51.494388826113145	88.49153303129839
54000	7.281882248364892	23.390754853664586 43.09316052404765	10.692779170639712 22.456167914171562	53.375952422796985 84.72231467272819	56.113399268355096 51.386047470872995	88.03164665767035
55000	8.423466618262836	23.736347660229693 43.70832784270525	11.060057024138521 22.55895514535071	53.68126876859881 84.9574788428317	55.532813007630246 51.597009161296256	87.8858316240175
56000	8.04797149595405	25.04531354884381 44.36152279711246	11.362323294423812 22.839280562656533	52.51364221008345 85.09560107875402	53.98268618034848 50.095986287572494	88.16409942830943
57000	8.357272457476654	24.367461466010223 43.808506747738036	11.459197456380526 23.07545386576745	52.22940874446335 84.24283420449486	54.729923708609505 49.25531904424189	87.88286772720832
58000	7.559133744706455	25.284301261963762 42.90042116709397	11.393074423399954 22.048638868436946	52.80522251264766 85.29074526685291	55.11113013193917 49.793233132607874	88.22440168507723
59000	7.361696067639288	24.99874083071016 43.95272925170198	11.423040593429297 22.84395622619808	52.65307332103155 85.3298316897232	54.905563638726875 49.675743088642704	87.66537788838288
60000	8.291337735100518	24.849458618600867 40.98793419270724	11.145248577459025 22.605549193810344	53.259964563037535 85.44098351435535	55.093469568623064 49.194091047465044	87.69024357525329
61000	9.010789745855442	25.535478844955314 42.53649912529451	10.74187137274942 22.734328960528316	53.28730569837657 85.3890115821321	55.157875749608046 48.368103103349284	88.09449344900145
62000	9.469245473994643	25.63392741084186 41.27045082820753	10.803687220524747 23.440673542610703	53.06732376785848 84.90211686425293	54.583123538379574 47.76742366203821	87.38028719863439
63000	9.852460722396046	26.328587229299803 40.329987815764916	10.664930974492703 22.776589198762796	53.08195405009753 84.92504103305392	53.79611659724041 48.29551797631096	87.03696224083203
64000	9.837242191806752	26.8487164552617 42.89753066064463	10.698420925009962 22.77153655055661	53.24743992629318 85.1545542022439	54.84127113453068 48.647140330223564	87.4252294866112
65000	9.69602262774705	26.08226117149595 42.08738967720539	10.521039649699418 22.05537476292266	53.30264276932508 85.04914383237855	54.89434650125526 48.399325749100036	87.17061045243544
66000	9.253880908732146	27.271886439672564 41.88933716238171	10.590534075542363 22.316723505168667	53.67371253549028 84.59287497550416	54.14323623455363 48.26679352221846	87.64603062442069
67000	9.263505792688356	27.72665934412352 41.6700314000829	10.637196079270753 22.550052387460266	54.04140466925092 84.26615922234153	53.96679131157627 47.64048171160928	87.58134316069008
68000	9.292594562330507	27.82879680305547 39.638322647184786	10.620770843524605 21.64733545950671	53.79998716580132 84.02372016981991	54.44013855273109 47.94188303606209	87.76876510123334
69000	9.095150111151552	28.049356714581997 39.368293887550195	10.719984825327408 21.03816675590429	54.25997369479934 84.04675427582796	54.29080298105001 47.88510592065419	88.17544747795516
70000	9.975895979627458	28.351933013018915 40.34764521077941	10.810080190197912 21.783435636206804	54.49896553404825 84.94639202419586	56.31229749364289 47.303979912962845	88.36998692211081
