0	10.578506654593284	9.247514881329701 87.68154008377685	14.289642487817105 14.801769675045094	49.37642654626226 97.53528086005099	51.119173912887746 50.08283587907598	89.96823379560905
1000	15.736903580707061	6.753818841588415 75.13342713973837	10.637893498437565 19.988092867849993	50.121669530379165 89.55579703091585	57.23423465947764 50.14732568041939	91.2544721884167
2000	13.621247723211251	5.605220634739139 74.2142429073509	10.541362329764821 19.725246992796876	50.418030735770174 90.26602083360831	58.219368902259944 50.39778708442055	91.45322361153299
3000	12.693060624430338	4.23252628077812 73.2342753600538	10.709660158564155 18.599523384568332	50.23744163355252 89.82820819011678	58.417540068411384 49.74043109575421	91.4048860867705
4000	11.406121421477586	4.04415140881887 72.96283192271811	10.514167380525391 18.72703565192824	50.14721390919846 90.4061008582495	58.76245702521409 49.96454489119492	91.0941626259094
5000	8.7379822062137	3.1395053744786785 71.4850979658817	11.06314465852474 18.011567887288194	50.2418460769273 90.99042341120398	60.24893668698616 50.2981506972111	91.41044003061181
6000	7.192552729665718	2.6020338493262924 69.71339037433103	10.712139391890087 17.281142012914785	50.123171052142474 91.19595937651219	60.515590982778946 50.661772692345636	90.95242240788069
7000	7.220765240976985	3.4402925854549142 68.27598821716676	10.653168828926997 16.678168036297013	50.185805544284214 91.70666767407671	60.84153945980817 50.72174073051299	91.11620939066461
8000	6.790620611896122	3.6349540704918497 66.35746591252607	10.879385595991634 16.490697468965124	49.49307545108012 91.58302869601074	61.35995321888746 50.73758731498167	91.08693143300168
9000	7.379615152215627	4.43811808042603 63.58307510344742	10.576632883061993 16.237853291601514	48.89695438305461 92.01278260004774	60.569791526430585 50.464348626337085	91.24702425350898
10000	7.734297305974126	4.206399515206938 62.297552528024866	10.85738595175787 15.530538488205263	49.85818625100082 91.72430729227086	61.096142317684496 49.393731460637106	91.11341637587635
11000	7.242342227848641	4.424330445432479 61.35157959649813	11.068407855693911 15.099945753872364	49.208621890566974 91.81760382407411	62.18982193808079 49.205773940278384	91.03576188597013
12000	7.36509719763416	3.801281531829495 60.00140939352316	11.097526595422126 14.75845963519275	49.67168170430913 92.11418408428221	62.65300755735769 48.85440850209789	91.32650120364562
13000	5.8698913882956925	3.9006077772671386 59.02408813025819	10.950795290567326 14.34850521719531	49.286916055864054 92.09614350617228	62.84153649917517 49.03701935285448	90.83472552170555
14000	5.368446810376833	3.7524201649565945 57.722962337087125	10.942271789102769 13.745891683719769	49.31774174831606 92.18925401457622	62.86030446901225 48.938743845106316	91.25876897027304
15000	4.481542851985125	3.744216596663219 55.48307503073841	11.199183421625266 13.610277758488687	50.212489589378954 92.14690611427599	62.50443649267401 48.460556821129096	90.76933832412199
16000	4.703248236277348	4.430941107446424 54.07089376276545	11.22451969513228 13.442031259341306	50.90279774427741 92.22719445421417	63.22364285356602 48.310327152148695	90.58635501261405
17000	4.589371259460015	4.130842033773971 52.56980651823912	11.358725024280135 12.877956323946181	51.203387735368366 91.78827540128674	63.54508259648643 48.31783862455898	90.57980805634881
18000	4.3824393203754255	3.7463931040280305 50.39442922315322	11.60191031029495 12.529264246807672	51.33661629439556 91.23922474228849	63.64436462422689 48.174155821961776	90.40673246859386
19000	3.995132847500545	3.8467310945838835 49.439893185716485	11.564228541474794 12.445361477486182	52.04468609504171 91.41087959553712	63.36449722413447 47.992347430653794	90.58622759410733
