0	50.89462913417953	49.39590293407284	87.8120247386435	88.85890022878637
1000	46.36989475535833	50.48795575812163	84.43864797107481	85.30193516498947
2000	45.72436549300967	50.845072860324855	82.01645662142046	83.49379408554596
3000	45.9659964508739	50.99215356385515	81.09292600491007	82.59386521436056
4000	45.777850816925785	50.813734321220224	80.38235426176114	81.75713165345945
5000	45.56584166784091	51.098520379399396	79.52644738198407	80.86021639988329
6000	45.29498253026007	50.727982379821796	78.3818294191831	79.59214947570689
7000	43.88293192406292	51.31092628359721	71.1749719363352	73.17418417214705
8000	43.85166283539673	51.04652950039302	68.50149031734716	69.36682940292287
9000	43.631697625905254	51.746932536533436	65.43066460696137	65.14620860623582
10000	44.40064074529275	52.61826451888754	61.91563772366566	61.74936968316806
11000	44.667778529536534	53.0958004254575	59.62700314772379	58.22519980974665
12000	41.31503298941315	53.683198928417625	56.70220089437113	55.809889382814454
13000	40.72506221611873	53.28986596819942	53.6582403278287	53.04787146280253
14000	41.7170735438091	51.03896925949887	52.483538931274936	51.6857946283349
15000	40.71755901861866	51.72709413852828	51.61454201050469	50.645296137212945
16000	40.406909786385626	50.54939710136763	49.82051876739153	49.01180179649284
17000	40.39405816777752	49.90003501345672	49.45591517592564	49.33551371643503
18000	40.8726157904321	49.29943514321688	49.344547433023585	49.35780644879509
19000	41.73662959265659	48.60373886077393	49.266395298704936	48.84149265552007
20000	41.560368495320425	46.32268352122946	49.08701063662099	48.62254476892467
21000	42.41987925790876	46.624585677184356	49.157705299518945	49.50626241243001
22000	42.73750659240046	47.153197425134586	49.18598716768385	49.67802129756101
23000	43.09665208337025	46.55961048154703	48.77627166736626	49.162646868235726
24000	42.107684907744556	46.705644272373185	49.17067915934623	48.65425645400911
25000	42.65978927602423	46.466082912289004	48.64992427161182	48.964637272661726
26000	42.670823047840244	45.81428088647554	49.04531038851171	49.7990604658327
27000	42.066041191732154	46.34596642895046	48.584140445091435	49.74205770663195
28000	43.20368637211724	45.693935814660165	47.98688084632828	50.050819275789756
29000	43.28938356698607	45.544608267991975	48.52235236169285	50.10777210677873
30000	43.015152110635555	45.994340200128796	48.56968445889852	49.74340721880191
31000	44.089138051908954	45.910151604408874	49.0564648925525	48.17398805085014
32000	44.526359991669715	46.67576222738341	49.33885690164597	48.26085214753832
33000	43.37092481789929	46.362557017854066	48.79045746152506	49.02654748547342
34000	43.909998846606726	47.95205268648968	48.29038110109697	49.13781968951167
35000	43.08113708944417	48.72857380292564	48.744939236071964	49.80086244022016
36000	43.53633615832262	49.2221768229011	49.322848766692275	49.8697454728773
37000	43.94733097536552	49.2073419070731	49.57106766778589	49.648549041881864
38000	43.3793373194722	51.25971599984464	48.986354812183	49.01820004850006
39000	44.08576147592845	51.782680493324754	48.83308170834422	49.64602919964369
40000	45.14573278012751	51.736481557203945	48.69502632680513	49.76111178065015
41000	45.34566654135602	52.99070066650754	48.333704063828634	49.423986669315
42000	45.256573188066696	53.37537442361132	49.230699126380046	49.081858902196345
43000	45.36112190652977	53.27292506916121	49.07706317854482	49.146238215351424
44000	45.21049904433409	53.21582948885521	48.840309383573974	49.477918196408496
45000	46.76272490787227	53.15360906345751	48.97557985687678	49.11303058831113
46000	48.087564083517265	55.21641383669772	49.250253409848	49.110638789934264
47000	46.72209554396735	56.23467826672331	49.21294754432245	48.707902278131606
48000	46.84678166130402	55.75014579687347	48.94827458281444	48.67179558368467
49000	46.99202146569263	54.95475038324693	48.54397847719054	49.49109393432956
50000	45.74037946258986	55.57685733054127	48.43279590902151	49.73125572848719
51000	45.123865809441874	55.55054338001932	48.70730796747416	49.56754486626057
52000	46.12891809034912	54.86346571242207	48.721734470399525	49.84615083630069
53000	46.98100949048427	54.33539888310039	49.59577645854391	49.56237900414669
54000	47.06406769604132	54.228842791597245	49.690633387360876	49.26019439918319
55000	47.436735645056196	53.39153698796384	49.47789748009727	49.14501603910409
56000	47.7501169028557	51.53610332026844	49.38631030056227	49.72597598169565
57000	48.24685231089245	51.08205003300745	49.92938738291185	49.24133423400091
58000	49.52774748636594	51.134084782067845	50.04866605156331	48.71542126736027
59000	49.41151644438051	51.435506878101954	49.351529233274114	49.00270160902132
60000	49.22830424268269	50.04470424214066	48.67819828155016	48.61259878879916
61000	48.65401530631593	48.40304859073311	49.20659944317877	48.62876140347088
62000	48.982213020556735	49.33604066894575	48.99878731377435	48.82187386991751
63000	49.42106916549548	48.70295858979292	48.555724380187485	49.13590806909872
64000	49.033273930572626	50.00289195732726	49.50856074879434	49.07193743407765
65000	49.18609235140174	51.79116521896738	49.29938213515629	48.83922527910998
66000	49.02387928166499	50.56873550817235	49.00643006632552	48.61297882134305
67000	50.27405805334672	50.287384562925766	49.0316407188579	49.040579961521395
68000	52.29532316763087	51.442667547187256	48.73600857996186	49.14428924643649
69000	51.88414624774738	50.84718791748757	48.94664663865115	48.94749282288791
70000	52.645034975645565	51.32261952916046	48.84861746019688	48.98175267420731
71000	53.02627942312471	52.036272167703736	48.279140904588125	48.7762780956131
72000	53.144091390509274	51.56247470408405	48.194668439296684	48.633129087984436
73000	53.406401385228335	50.36099095647663	48.51545812033132	48.32717595879072
74000	54.11920973406923	50.13879040894369	48.37995818931801	48.859452641132016
75000	55.19680879642781	50.008081419274504	48.66728327439492	49.20517790881852
76000	55.68293514584278	48.3047095498914	48.603900371190385	49.235483408449554
77000	54.86240660303485	48.4923695189483	48.59150340404546	49.2427545736429
78000	54.59104157908989	48.57578403166143	49.000615871482616	49.68199589260443
79000	54.20430517073311	48.42412278325358	48.97716010136932	49.80891805711835
80000	53.84249457040947	47.80150924433209	48.747757440119656	49.38907540507251
81000	51.841682117786476	48.223718313216054	48.25377041587663	48.78635025712784
