0	37.67452365671431	51.30792562210837	62.72389604028347	35.50653430749233	47.858289267642846	61.95183481095563	79.44812656031075	91.50765016540282	100.0	79.2197837404219	92.18053230797997	100.0
1000	39.79610789269023	49.274741796192124	60.36854699042554	34.135278010043535	46.262219181157306	58.91885058255785	77.62274944963941	86.90020422291497	96.95876058607296	80.8009571433155	89.91276672588158	97.56352306241065
2000	39.15647869348732	49.4445878656328	59.93131409506415	35.83220457172014	46.50517389483565	58.924428401070784	76.9616262188026	86.90013119669561	95.84365586222346	81.22098690016566	89.88820153213373	97.47494792693094
0	40.25304229595498	53.58233700743784	60.89718582849196	35.97528540474642	50.823737943786114	61.58559836196901	73.46346546829417	86.8671452865133	100.0	73.84692660137797	84.46499558955841	100.0
0	35.31168093900574	51.05182432367671	60.434496464573044	33.353098306004036	50.80244781135741	63.852306972989396	78.42298664695205	89.5416196949267	100.0	71.77868789185179	85.43098358448106	100.0
1000	35.88582633214888	46.61750115867772	58.43080626577654	33.41837628728008	42.46029018361558	54.1497401370696	78.59734743053781	88.75506364925499	97.29543951514907	78.42899484428665	89.79207935095735	99.36139099724252
2000	36.30428897470071	46.487722514664185	57.59264785496481	33.044627354564554	42.324505823450764	53.14082676545898	78.81531978003397	88.36769230869052	98.09270236147567	78.51019226411306	89.17008921404968	98.555157786385
3000	36.170327008270036	46.37999244616445	56.47051567860646	33.14026788754492	42.10796541698622	52.54641353738569	78.68157372076121	88.18133667183656	97.18316718883212	78.90706316206374	89.17244957727829	98.49122660481872
4000	36.45916512670654	46.73883924207834	56.909780450079424	33.203230791889666	42.038655467291704	52.46637136969623	78.39954508218243	87.8131288935724	96.66863750001485	79.17956690530518	89.18385609140307	98.27698785781465
0	37.9328245428465	53.60338462401826	62.81494944684879	40.36401363084572	51.750842794568364	63.039886837293054	82.13732692189663	94.70108631783145	100.0	72.30811100484883	91.75302033990015	100.0
1000	38.15457474575331	49.273884042415006	59.71241273398582	37.308628075837944	49.16100417876882	61.74041897917286	79.24958157248012	88.55063094199006	99.31203749727676	79.61305257973125	90.63500146467851	100.0
2000	38.329033186363084	49.19312273771239	59.30424106231979	37.4958652228269	49.715417077580724	61.1138731600614	78.9602423640925	88.34370557188299	98.76669605846533	79.91432805165226	90.53297726569146	98.82970293125439
3000	38.568620261016584	48.95427883526117	58.792621981877325	38.58279814181121	49.647861874781576	60.283269630167595	79.33038642396747	88.36310792650511	97.86652298552673	79.95853608244317	89.8546258394884	98.29746607004931
0	38.61479406561024	53.18487245063774	62.21638943523741	36.03104547533583	48.54323642959838	62.82484372180441	75.98881180831398	87.06263250614737	100.0	77.81394408667877	90.51109468685186	100.0
1000	39.14670082099599	49.3344268529785	61.17801127014386	35.66471353841564	46.906925255533224	57.23788085174131	78.29204913812057	87.77331248097263	98.31678870688992	75.63135953541797	86.34054907436001	96.82476216008847
2000	39.634236286551186	49.86549880439111	60.82842356240153	36.19316884092021	47.06032479118893	57.16433200382394	77.77823232692165	87.5560872166427	97.25738556566665	76.55353923767923	86.42211987505294	96.73798062556182
3000	40.75257964430489	50.752004519417326	60.60280730697322	36.50817855862305	47.03021897293131	57.04255335407483	77.70304116121875	87.46849747269815	96.7178295423508	76.64263612208916	86.31210415494604	96.16944025369159
4000	40.91649644220252	50.752004519417326	60.809436031473865	37.061473100820336	47.13016575150752	56.847086672657305	78.01745131135885	87.47327292013682	96.36127770084931	76.79227379731347	86.2688564891782	95.72005456439314
0	37.081336484379435	54.33167576089143	64.24307280455763	33.70926892439259	51.8998608610415	63.62764541549808	74.63965636887477	86.78887694925086	99.61621193818823	77.07235167312228	90.0677151502272	97.01125566050379
1000	41.52035207166278	53.34426328680888	63.30206797116759	37.140664976112376	47.81440749220508	59.39701527221841	78.01732945732292	87.64533542326221	97.63870426552029	80.24317680510482	89.57128370265556	97.1886180237857
2000	42.10419131422652	52.424442402084246	62.43985852560657	38.61760717923335	48.84931424564233	58.03091651489517	78.53176721012571	87.60728955309159	96.72362671944894	81.16941719287442	89.53555068541586	97.5541120014961
3000	43.3275827203767	52.35063650780525	62.0539829774733	39.708606787775494	49.608504830334	57.94912258168587	78.08800180412452	87.0273893810056	96.09635683612262	80.34373025948028	88.90829716032212	97.6676239554389
4000	44.60516368877182	52.537144616143124	61.287750993038685	40.604938852176936	50.19509533173955	58.67636510655629	77.36959323116822	86.6751797778762	95.84123878289483	78.80137490661403	87.74455663224066	95.64680088738913
5000	44.12628468911551	52.742475901632915	61.356801319942264	40.39452158314586	50.2121177547279	59.14082150896438	77.05053365615908	86.13647213653688	94.60945463074566	79.31462307926552	87.11297489482183	94.66093455172852
6000	43.899374888716956	52.91355074781616	62.92761397917741	39.95244496971169	48.629026399168154	57.31701360844693	76.57478827620788	85.74774973310281	93.80494275072904	79.62564605715652	87.6589667106819	95.64578165087545
7000	44.141860284649894	53.39797568985358	62.66691840831241	39.21931746425595	47.49604288308703	57.74649819459253	76.62365859376077	85.57361428805633	94.00928211049003	79.18855473228191	87.06208389040273	96.43398649050337
8000	44.50789534744902	53.43692725874729	62.82841089106603	38.51916276540629	47.750424822637825	57.7609656030883	77.52833421850576	85.30375599170355	93.58803403115701	79.41031104172879	87.07946936958575	96.42294407467128
