0	48.1948846109176	48.01541169251	46.73695250070471	45.74852957582872	46.98691738094076	46.67408743027541	48.90073588398275	52.808440438795266	43.93015820727603	46.46157817088674	90.98334478970138	87.51702430924529	88.20780040324262	83.7201963163956	80.47758836198405	86.89659459958263	87.70923362870636	88.8283053791844	91.97467465067857	86.50679721375276
1000	47.32046790462294	48.21357400834441	42.742676022645895	47.03069054710422	42.199248771677276	46.43932427043235	46.279537036814894	50.69600294083395	42.355375260901056	46.023854747581396	86.0052916017409	88.36954045396986	84.97793309313231	85.99817156741626	82.92664762645859	87.34294541479561	85.30743186577655	87.3772287397615	83.58006573269509	88.60952975469432
2000	46.911685923727404	48.885002746227215	42.65065355665938	47.52857137214976	42.36245443351411	46.4441296014838	46.71444232979409	50.13359682253066	42.24850676544787	45.92251937796124	85.03891490119328	86.56747020790529	84.1507688888946	85.59783015966657	81.36654784608604	86.68207913584305	82.88615874801344	86.25581869435518	84.33637553745203	86.89428802512013
3000	46.71559242803076	48.66694512926941	42.359143568525226	45.902181004348094	41.87247579079283	45.966854779796776	46.636994016000116	50.536166166913766	42.287295832476616	46.21770482395728	83.88651885578962	85.56471287604091	83.65321942353542	85.30667982254495	80.4173084748036	85.42001143409729	82.5344929040498	85.1352344179095	83.24121691580825	85.39692792214124
4000	46.45977800821873	48.82261600370987	42.76802594876236	45.53058434784671	41.72563704259418	45.90800431350909	47.04070858798428	50.38654419038487	42.156190384119334	46.9673090021816	83.30475100530546	85.21561046199812	83.09109669233807	85.01938022463227	78.42451004293369	84.04158123139855	81.32744848841305	85.04541487591209	82.17717740525626	84.35223176601934
5000	47.15808871581187	48.445903320511896	42.85210065837153	45.57667893169732	41.97318694279309	45.903743972064156	46.14979253843819	50.04667489403731	42.03487954020147	46.59316732147084	82.26527520656403	85.11798295865962	82.01955565639959	84.43811183342392	77.62258967159293	84.0472671184663	81.13207099193708	84.26070102803337	81.54798076883687	84.4037637107782
6000	47.40814828399287	48.070242902780606	42.71286419888073	45.890315865887274	42.44184075390288	46.286396565279986	45.753103629627525	49.588201157507534	41.993148973276185	47.11462903193474	81.61394581676818	83.54414342262241	81.27394943463685	83.6753007949812	77.67521045356938	83.28444294287601	79.94304508535389	83.00960020124806	80.44670453772687	83.06396807190998
7000	46.41090518890054	49.06568652939412	44.231550129209765	44.203048802784735	42.11608692072792	46.24858899090263	44.41984137146585	46.74863190841048	42.82094453417268	47.592563468774074	78.06221046961122	83.01456549381716	78.4701066834243	80.34315691263572	75.42543385182422	83.45195243128059	78.4924633545598	79.01938362899112	77.13088669447308	81.00834934259144
8000	44.250164464720044	48.23606441976355	43.78579781296383	45.56238102047805	42.950401401184465	45.711724808124245	42.73305454415664	45.62419569574582	43.199233169652956	47.980810903200386	77.58685409167818	83.54121546108948	78.20809921810485	78.22213692643525	76.13120717329481	83.3200375559228	78.47277755562828	78.90087825155459	75.96688006196038	81.1252817279742
9000	43.80119370752856	47.52957732279727	43.83200151319093	47.52476827604221	43.77433973229325	45.59221278206965	43.40644029449356	46.332401882284444	43.594515836317385	47.92541058519849	76.32648085660055	82.69053594460101	76.55487882930896	78.00741523131579	76.65888116423065	80.74892421672213	76.72187673173681	80.73101013178825	75.52405793981367	80.53042472299565
10000	44.502189100799285	46.08834250966326	43.26758816695337	48.55627262695977	43.129668733935276	46.041771780736845	44.385507495998134	45.218158965429964	43.20645890464686	46.18176210941387	75.85566831499116	83.0427590777272	75.33672806295694	80.14889947288044	76.94185574606436	79.49197737286453	75.43780435717244	82.16830879315529	76.46019417461011	79.824589057176
11000	44.9645622590828	46.57903668205479	41.17965989002428	48.760461624638104	43.013832091860365	47.249767714489614	44.720086049544925	45.88231306714135	42.47426538047837	45.83451279538869	75.48650229927124	80.42207482215375	76.35030095005663	81.03773099653478	78.25171301009452	80.04735236740217	77.65745314757552	81.35410095266347	77.99896862966996	79.4084757619863
12000	44.31771144731741	47.64786336891971	41.8921302701758	47.755199770209	42.63316586362652	46.852668234664826	42.885163800339924	47.793586229040834	43.173230465650065	47.8647660927501	75.75205100997779	79.30064737590891	78.12801831137887	81.64340526385102	77.57351610337685	80.39304230162445	78.1342096185255	80.17517394590003	77.0516357207076	80.42714944245472
13000	43.40990140782976	47.819709203766365	43.72956372365519	46.94915802120805	42.89778577831004	46.487605314355505	42.38723807076919	48.64396250602518	41.63383609105084	48.70105216467819	77.98266245413295	82.59885837650256	78.02611326276302	81.67824855841054	78.26679422717231	80.5641896060857	76.19778867156519	81.04059413060227	76.98918716790047	80.79545052969426
