0	47.148986604683714	47.94895616212509	46.44482182694855	44.7604779093185	50.14840583462065	50.88881307881921	49.23748857592893	51.137350782901436	53.26892843354909	49.26088371054	91.52041259994553	88.07687481432133	88.78128224329639	86.27295275579039	93.33626949198896	82.37481328754069	87.58627175891692	87.74770554117883	85.87369935180641	87.12700967642107
1000	47.93301158881372	48.720729913795154	45.9041062005253	50.987270316264976	48.526323119541274	49.56239437935905	49.28483033085113	49.62285508229213	53.04986194819922	47.9082268797493	84.75580062639091	81.82702073793368	86.40427907794333	85.46843342571525	87.96670171125675	83.25032485707784	88.03333680918918	88.30982879373023	85.79693721899103	85.59951894085908
2000	47.38672976888854	49.924791670398946	43.87395038510262	51.783859869084935	48.39862064336981	48.73538146902667	48.04703798380071	49.839049325578394	51.89223409636816	48.64632612942961	82.73632789664002	79.41827059251031	85.68939262677539	83.14470163058927	87.6082590579641	82.2287632023388	87.0764877157363	86.48052398036252	85.57471999569786	84.25857713979394
3000	47.046228794058116	49.25581289636217	43.072830811839516	50.78357604274675	47.447181756019376	48.24022740297471	49.473969134279294	50.11213426221814	50.67050660856256	47.29362767140831	81.67442832245067	78.40952472938616	84.52970861041801	82.1072591278958	85.83292584816166	81.28424604894339	86.30890123327536	85.56773655310717	85.16887501496451	83.62192378758064
4000	47.165426987777664	48.790671086896204	43.91671853075573	50.62107470342928	48.40950146541314	47.881336742621436	49.18619858687592	50.51266076121281	50.48249064783154	47.63879839217257	80.733374790921	77.4970523348567	83.86562878068659	81.90753484909416	85.18238381645962	80.61305622577716	85.54680211324123	84.00748064918945	84.0877355359242	83.2036280880476
5000	46.852713946614614	48.289146196401234	44.0489592752008	49.568285340230545	49.12523456674844	47.7422273388855	48.831419882436684	49.59261173052448	50.605494205853354	47.59883011001178	79.98475884965117	76.83090314892613	82.2959634872541	80.35539033369011	84.51709912786966	79.75286478718006	84.28879214352207	83.8211471591478	83.7294475402771	82.50685092802644
6000	47.3662938558362	47.748885397878674	44.717579368432936	49.348840170673974	49.39494214265957	47.6625605766798	47.66450314582194	49.51950724342645	50.60430167989036	47.285207359613224	79.36814810587212	76.06451771702883	81.48929025013669	79.58624288343408	82.84845623067687	79.26656274986271	83.53746229572323	83.5325637961123	82.62389092840408	82.40860083777505
7000	47.213715081330456	45.35666410305168	44.65047644970954	48.857047223607346	46.904939609638724	40.50666725992075	42.32893075229956	45.19666518848487	45.75086577333182	45.73631988700777	73.38727621871631	71.60956973241584	77.21812197191193	76.61604304140874	77.91477964688762	78.65942987711644	80.99689041138157	79.80438955081121	78.09692213397797	78.9174459632709
8000	42.15101966383941	44.20355189940188	41.32625885633322	48.08992181993522	43.057028025018134	39.14380644585419	34.964367533638445	42.324094409973355	44.53087662214801	41.089389621910776	70.41571738978664	69.2007914339123	74.82357714493318	74.32584101025611	78.56945136840964	77.62364522251244	78.29603401633216	76.09204142966901	76.5613714432326	76.54460244955845
9000	38.18616755571414	42.63603300765916	38.96717328503073	45.289815409464296	38.43013314284653	41.36837355928777	34.59529115552719	44.56734865765659	40.8492736215656	43.443537791552465	66.88789954052557	66.74468032790396	71.26783797642739	70.9867973659881	76.70118189880475	73.98587082623335	75.76320090469807	73.38136690900852	75.60738001798927	76.08016465218564
10000	35.391852813279314	38.55259239288195	37.506906683241745	40.94309803872431	34.8330057724644	40.844263703695745	36.10035014594392	43.48513798011334	35.53465039039999	46.72282674107843	64.69706524271152	63.73499421220614	69.71134881476448	70.2683394678695	74.35685606239782	72.02219786867732	74.01255037347278	72.79534520170292	73.07366338080239	73.43439498239262
11000	34.63526381825018	35.66728629135233	32.66278480726931	39.85098337097121	34.62615961400073	43.39786463531072	35.255042752716776	41.63626093904671	34.09768050743626	54.60321808335711	62.64581271545534	61.89773259556682	68.09767193204107	68.49659209161067	71.78497034505521	70.13576383506009	73.92874901739789	72.02775139536577	71.86668089136603	71.95300621469043
12000	31.10667632378134	34.71932126060763	30.538043309556983	38.376827512374604	37.05969988336558	43.58847676835295	35.96422019947784	41.36736239976851	39.79317494107551	49.37286310195508	60.27249089058347	59.123976483626414	65.13675315523034	66.26324434896792	68.4274722145668	67.99214859237661	71.63857452323771	69.51676344671205	70.84321372674587	70.811663844175
13000	30.717657062898365	32.24736568251761	31.250321194071372	36.16641058316632	35.32816961280152	42.92994025189704	31.243686820909225	41.15901499681462	40.023296451523976	42.75759054058211	58.84374849814841	55.34235983546315	64.19583083487706	63.20222146058861	66.25586720215527	66.45224608452583	68.80112431898445	68.09575120161448	67.24558387647635	67.88624235859514
14000	28.29102252822152	30.271655814768806	29.897727488807007	34.19791358102722	34.44842654443628	36.838151826153734	30.526111245553206	39.63812360845571	38.44158640554196	36.297476569313794	55.971753870981296	53.97656265855542	62.38601115616396	62.02492905492221	64.9145461505668	64.92899157964122	66.8633565676498	68.3778078912362	64.80557018744675	66.19720368910781
15000	24.287677946968856	27.07463268187547	30.483338142382614	29.791126302279597	28.310182254486314	32.77821354728457	29.349884495874257	34.48217002164196	23.345159102482185	30.032191610442084	53.7775759764288	52.72908344909351	60.26911326509296	59.487616159368635	62.65374136879387	64.31176164262648	64.97162204915873	63.782583159570855	63.56950838438456	63.31178877123834
16000	23.850081105998616	24.13912268294633	27.470442717552437	25.65795805640931	25.35657748241622	33.99968687049241	23.90840850916358	30.098244064555978	25.340105088873962	26.344509695560447	52.799035300515996	51.97488419474278	58.375506975852744	57.05567460763154	58.927609397363646	61.893920325089944	63.04698036323301	61.28821408215282	61.87148226528049	61.0277518217426
