0	38.66927430125309	51.38779321722737	62.57650973322779	34.647312889059464	46.3319515989032	60.999174223577974	79.05303181753729	90.01712535310256	99.3357208790608	74.99112124115588	90.81429542423224	100.0
1000	36.4128388031681	50.42989770228757	61.50741253865284	34.85868555968935	47.25865338409343	60.113476490626155	71.31472298353056	82.0502143156932	93.266642475405	75.1089189678142	85.11411891010589	95.41689434475691
2000	36.7698181820468	49.479529286157984	60.689463789022525	34.647312889059464	45.297028148157494	57.764923639546026	69.77495012827475	80.60320461967558	91.61276580319011	72.65852767161064	82.77749764233329	93.69799398885124
3000	36.59222876947857	48.18207993396765	59.52899335535255	34.76331225542585	45.39939640842888	57.55908779655988	67.98235617378151	79.82457458537705	90.71065599335645	71.58895446784118	82.3772277796533	92.92576167931955
4000	36.49321922384571	47.54962727765682	58.42600310165506	34.72101708202685	45.20962441546682	56.67635130602229	66.40112210293579	78.83709556762177	89.92151830471892	70.75952206130306	81.07212406824276	91.79094006216587
5000	36.569806167721396	47.31209896875664	57.760565351081105	34.84419337475191	45.33504458576847	56.36534001586877	65.32010513305647	77.98672737831691	89.56512591416217	69.92925473140919	80.53600171916946	91.2221659666054
6000	36.569806167721396	46.812458138305985	57.243848280091406	34.647312889059464	45.27819226070477	56.45414132030048	64.7935062706629	77.42142945105891	89.10102544888417	68.98493529144386	80.03199466001894	90.69202443994791
7000	36.345945547458605	42.9913528904364	52.256857663940494	27.855413933704916	41.01134082708798	52.42747613348862	59.31892379086371	70.89441659201196	81.82316325730312	63.341111512977704	74.46330818465427	85.79284860709495
8000	35.52986603218223	45.44621871039236	52.692177576202866	26.646969402486356	37.34320548888123	48.72782727110235	56.55665998772219	67.64673951436379	79.38870839061241	59.645845121200054	71.393242079361	82.51190992233782
9000	35.52986603218223	44.26767250030734	52.127135880989485	24.49564388039139	34.842717913961906	46.84401314422337	53.0615007910196	63.944889504783816	76.63691843561901	56.495293375312094	67.38842322940266	78.86065806777772
10000	34.63957517286839	41.884694248161374	50.2532551922142	16.920926316844714	31.539544385646362	38.07401669334051	49.32147741999878	61.10217095323462	72.65142766562785	53.022000014894566	65.65360035754343	77.00339162357032
11000	32.255212189745606	40.09260668194675	48.76122178594278	11.308577810491713	21.64222627578915	32.09880906083406	47.307108365910956	58.40624693957433	70.59816208816514	49.86142187023487	61.46656360248701	73.39616752601884
